1	3.91321e+06
2	2.62368e+06
4	1.316e+07
8	2.55464e+07
16	5.33282e+07
32	1.07249e+08
64	2.07071e+08
128	2.89039e+08
256	7.04986e+08
512	1.28613e+09
1024	2.32115e+09
2048	4.13967e+09
4096	6.61346e+09
8192	9.1285e+09
16384	2.28101e+09
32768	4.49217e+09
65536	6.40203e+09
131072	7.16684e+09
262144	8.18209e+09
524288	7.03256e+09
1048576	7.29681e+09
2097152	7.42883e+09
4194304	7.16724e+09
8388608	5.15305e+09
16777216	3.759e+09
